"rok","odvetvi","prumerna_mzda","potravina_nazev","potravina_prum_cena"
2018,Zdravotní a sociální péče,31630,Kuřata kuchaná celá,69.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Kuřata kuchaná celá,69.0
2018,Peněžnictví a pojišťovnictví,53340,Kuřata kuchaná celá,69.0
2018,Činnosti v oblasti nemovitostí,27060,Kuřata kuchaná celá,69.0
2018,Zpracovatelský průmysl,31646,Kuřata kuchaná celá,69.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Kuřata kuchaná celá,69.0
2018,Stavebnictví,27822,Kuřata kuchaná celá,69.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Kuřata kuchaná celá,69.0
2018,Informační a komunikační činnosti,55475,Kuřata kuchaná celá,69.0
2018,Činnosti v oblasti nemovitostí,27060,Máslo,207.0
2018,Zpracovatelský průmysl,31646,Máslo,207.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Máslo,207.0
2018,Stavebnictví,27822,Máslo,207.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Máslo,207.0
2018,Informační a komunikační činnosti,55475,Máslo,207.0
2018,"Ubytování, stravování a pohostinství",18270,Máslo,207.0
2018,"Zemědělství, lesnictví, rybářství",25115,Máslo,207.0
2018,Ostatní činnosti,21250,Máslo,207.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Máslo,207.0
2018,Administrativní a podpůrné činnosti,20166,Máslo,207.0
2018,"Profesní, vědecké a technické činnosti",37163,Máslo,207.0
2018,Doprava a skladování,29136,Máslo,207.0
2018,Vzdělávání,28048,Máslo,207.0
2018,Těžba a dobývání,35943,Máslo,207.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Máslo,207.0
2018,Zdravotní a sociální péče,31630,Máslo,207.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Máslo,207.0
2018,Peněžnictví a pojišťovnictví,53340,Máslo,207.0
2018,Vzdělávání,28048,Mléko polotučné pasterované,20.0
2018,Těžba a dobývání,35943,Mléko polotučné pasterované,20.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Mléko polotučné pasterované,20.0
2018,Zdravotní a sociální péče,31630,Mléko polotučné pasterované,20.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Mléko polotučné pasterované,20.0
2018,Peněžnictví a pojišťovnictví,53340,Mléko polotučné pasterované,20.0
2018,Činnosti v oblasti nemovitostí,27060,Mléko polotučné pasterované,20.0
2018,Zpracovatelský průmysl,31646,Mléko polotučné pasterované,20.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Mléko polotučné pasterované,20.0
2018,Stavebnictví,27822,Mléko polotučné pasterované,20.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Mléko polotučné pasterované,20.0
2018,Informační a komunikační činnosti,55475,Mléko polotučné pasterované,20.0
2018,"Ubytování, stravování a pohostinství",18270,Mléko polotučné pasterované,20.0
2018,"Zemědělství, lesnictví, rybářství",25115,Mléko polotučné pasterované,20.0
2018,Ostatní činnosti,21250,Mléko polotučné pasterované,20.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Mléko polotučné pasterované,20.0
2018,Administrativní a podpůrné činnosti,20166,Mléko polotučné pasterované,20.0
2018,"Profesní, vědecké a technické činnosti",37163,Mléko polotučné pasterované,20.0
2018,Doprava a skladování,29136,Mléko polotučné pasterované,20.0
2018,"Zemědělství, lesnictví, rybářství",25115,Mrkev,22.0
2018,Ostatní činnosti,21250,Mrkev,22.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Mrkev,22.0
2018,Administrativní a podpůrné činnosti,20166,Mrkev,22.0
2018,"Profesní, vědecké a technické činnosti",37163,Mrkev,22.0
2018,Doprava a skladování,29136,Mrkev,22.0
2018,Vzdělávání,28048,Mrkev,22.0
2018,Těžba a dobývání,35943,Mrkev,22.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Mrkev,22.0
2018,Zdravotní a sociální péče,31630,Mrkev,22.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Mrkev,22.0
2018,Peněžnictví a pojišťovnictví,53340,Mrkev,22.0
2018,Činnosti v oblasti nemovitostí,27060,Mrkev,22.0
2018,Zpracovatelský průmysl,31646,Mrkev,22.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Mrkev,22.0
2018,Stavebnictví,27822,Mrkev,22.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Mrkev,22.0
2018,Informační a komunikační činnosti,55475,Mrkev,22.0
2018,"Ubytování, stravování a pohostinství",18270,Mrkev,22.0
2018,Zpracovatelský průmysl,31646,Papriky,60.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Papriky,60.0
2018,Stavebnictví,27822,Papriky,60.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Papriky,60.0
2018,Informační a komunikační činnosti,55475,Papriky,60.0
2018,"Ubytování, stravování a pohostinství",18270,Papriky,60.0
2018,"Zemědělství, lesnictví, rybářství",25115,Papriky,60.0
2018,Ostatní činnosti,21250,Papriky,60.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Papriky,60.0
2018,Administrativní a podpůrné činnosti,20166,Papriky,60.0
2018,"Profesní, vědecké a technické činnosti",37163,Papriky,60.0
2018,Doprava a skladování,29136,Papriky,60.0
2018,Vzdělávání,28048,Papriky,60.0
2018,Těžba a dobývání,35943,Papriky,60.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Papriky,60.0
2018,Zdravotní a sociální péče,31630,Papriky,60.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Papriky,60.0
2018,Peněžnictví a pojišťovnictví,53340,Papriky,60.0
2018,Činnosti v oblasti nemovitostí,27060,Papriky,60.0
2018,Těžba a dobývání,35943,Pečivo pšeničné bílé,44.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Pečivo pšeničné bílé,44.0
2018,Zdravotní a sociální péče,31630,Pečivo pšeničné bílé,44.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Pečivo pšeničné bílé,44.0
2018,Peněžnictví a pojišťovnictví,53340,Pečivo pšeničné bílé,44.0
2018,Činnosti v oblasti nemovitostí,27060,Pečivo pšeničné bílé,44.0
2018,Zpracovatelský průmysl,31646,Pečivo pšeničné bílé,44.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Pečivo pšeničné bílé,44.0
2018,Stavebnictví,27822,Pečivo pšeničné bílé,44.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Pečivo pšeničné bílé,44.0
2018,Informační a komunikační činnosti,55475,Pečivo pšeničné bílé,44.0
2018,"Ubytování, stravování a pohostinství",18270,Pečivo pšeničné bílé,44.0
2018,"Zemědělství, lesnictví, rybářství",25115,Pečivo pšeničné bílé,44.0
2018,Ostatní činnosti,21250,Pečivo pšeničné bílé,44.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Pečivo pšeničné bílé,44.0
2018,Administrativní a podpůrné činnosti,20166,Pečivo pšeničné bílé,44.0
2018,"Profesní, vědecké a technické činnosti",37163,Pečivo pšeničné bílé,44.0
2018,Doprava a skladování,29136,Pečivo pšeničné bílé,44.0
2018,Vzdělávání,28048,Pečivo pšeničné bílé,44.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,"Pivo výčepní, světlé, lahvové",12.0
2018,Administrativní a podpůrné činnosti,20166,"Pivo výčepní, světlé, lahvové",12.0
2018,"Profesní, vědecké a technické činnosti",37163,"Pivo výčepní, světlé, lahvové",12.0
2018,Doprava a skladování,29136,"Pivo výčepní, světlé, lahvové",12.0
2018,Vzdělávání,28048,"Pivo výčepní, světlé, lahvové",12.0
2018,Těžba a dobývání,35943,"Pivo výčepní, světlé, lahvové",12.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,"Pivo výčepní, světlé, lahvové",12.0
2018,Zdravotní a sociální péče,31630,"Pivo výčepní, světlé, lahvové",12.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,"Pivo výčepní, světlé, lahvové",12.0
2018,Peněžnictví a pojišťovnictví,53340,"Pivo výčepní, světlé, lahvové",12.0
2018,Činnosti v oblasti nemovitostí,27060,"Pivo výčepní, světlé, lahvové",12.0
2018,Zpracovatelský průmysl,31646,"Pivo výčepní, světlé, lahvové",12.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,"Pivo výčepní, světlé, lahvové",12.0
2018,Stavebnictví,27822,"Pivo výčepní, světlé, lahvové",12.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,"Pivo výčepní, světlé, lahvové",12.0
2018,Informační a komunikační činnosti,55475,"Pivo výčepní, světlé, lahvové",12.0
2018,"Ubytování, stravování a pohostinství",18270,"Pivo výčepní, světlé, lahvové",12.0
2018,"Zemědělství, lesnictví, rybářství",25115,"Pivo výčepní, světlé, lahvové",12.0
2018,Ostatní činnosti,21250,"Pivo výčepní, světlé, lahvové",12.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Pomeranče,37.0
2018,Stavebnictví,27822,Pomeranče,37.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Pomeranče,37.0
2018,Informační a komunikační činnosti,55475,Pomeranče,37.0
2018,"Ubytování, stravování a pohostinství",18270,Pomeranče,37.0
2018,"Zemědělství, lesnictví, rybářství",25115,Pomeranče,37.0
2018,Ostatní činnosti,21250,Pomeranče,37.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Pomeranče,37.0
2018,Administrativní a podpůrné činnosti,20166,Pomeranče,37.0
2018,"Profesní, vědecké a technické činnosti",37163,Pomeranče,37.0
2018,Doprava a skladování,29136,Pomeranče,37.0
2018,Vzdělávání,28048,Pomeranče,37.0
2018,Těžba a dobývání,35943,Pomeranče,37.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Pomeranče,37.0
2018,Zdravotní a sociální péče,31630,Pomeranče,37.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Pomeranče,37.0
2018,Peněžnictví a pojišťovnictví,53340,Pomeranče,37.0
2018,Činnosti v oblasti nemovitostí,27060,Pomeranče,37.0
2018,Zpracovatelský průmysl,31646,Pomeranče,37.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Přírodní minerální voda uhličitá,9.0
2018,Zdravotní a sociální péče,31630,Přírodní minerální voda uhličitá,9.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Přírodní minerální voda uhličitá,9.0
2018,Zpracovatelský průmysl,31646,Přírodní minerální voda uhličitá,9.0
2018,Peněžnictví a pojišťovnictví,53340,Přírodní minerální voda uhličitá,9.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Přírodní minerální voda uhličitá,9.0
2018,Činnosti v oblasti nemovitostí,27060,Přírodní minerální voda uhličitá,9.0
2018,Stavebnictví,27822,Přírodní minerální voda uhličitá,9.0
2018,Informační a komunikační činnosti,55475,Přírodní minerální voda uhličitá,9.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Přírodní minerální voda uhličitá,9.0
2018,"Ubytování, stravování a pohostinství",18270,Přírodní minerální voda uhličitá,9.0
2018,"Zemědělství, lesnictví, rybářství",25115,Přírodní minerální voda uhličitá,9.0
2018,Ostatní činnosti,21250,Přírodní minerální voda uhličitá,9.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Přírodní minerální voda uhličitá,9.0
2018,Administrativní a podpůrné činnosti,20166,Přírodní minerální voda uhličitá,9.0
2018,"Profesní, vědecké a technické činnosti",37163,Přírodní minerální voda uhličitá,9.0
2018,Doprava a skladování,29136,Přírodní minerální voda uhličitá,9.0
2018,Vzdělávání,28048,Přírodní minerální voda uhličitá,9.0
2018,Těžba a dobývání,35943,Přírodní minerální voda uhličitá,9.0
2018,"Profesní, vědecké a technické činnosti",37163,Pšeničná mouka hladká,11.0
2018,Doprava a skladování,29136,Pšeničná mouka hladká,11.0
2018,Vzdělávání,28048,Pšeničná mouka hladká,11.0
2018,Těžba a dobývání,35943,Pšeničná mouka hladká,11.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Pšeničná mouka hladká,11.0
2018,Zdravotní a sociální péče,31630,Pšeničná mouka hladká,11.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Pšeničná mouka hladká,11.0
2018,Zpracovatelský průmysl,31646,Pšeničná mouka hladká,11.0
2018,Peněžnictví a pojišťovnictví,53340,Pšeničná mouka hladká,11.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Pšeničná mouka hladká,11.0
2018,Činnosti v oblasti nemovitostí,27060,Pšeničná mouka hladká,11.0
2018,Stavebnictví,27822,Pšeničná mouka hladká,11.0
2018,Informační a komunikační činnosti,55475,Pšeničná mouka hladká,11.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Pšeničná mouka hladká,11.0
2018,"Ubytování, stravování a pohostinství",18270,Pšeničná mouka hladká,11.0
2018,"Zemědělství, lesnictví, rybářství",25115,Pšeničná mouka hladká,11.0
2018,Ostatní činnosti,21250,Pšeničná mouka hladká,11.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Pšeničná mouka hladká,11.0
2018,Administrativní a podpůrné činnosti,20166,Pšeničná mouka hladká,11.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Rajská jablka červená kulatá,44.0
2018,"Ubytování, stravování a pohostinství",18270,Rajská jablka červená kulatá,44.0
2018,"Zemědělství, lesnictví, rybářství",25115,Rajská jablka červená kulatá,44.0
2018,Ostatní činnosti,21250,Rajská jablka červená kulatá,44.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Rajská jablka červená kulatá,44.0
2018,Administrativní a podpůrné činnosti,20166,Rajská jablka červená kulatá,44.0
2018,"Profesní, vědecké a technické činnosti",37163,Rajská jablka červená kulatá,44.0
2018,Doprava a skladování,29136,Rajská jablka červená kulatá,44.0
2018,Vzdělávání,28048,Rajská jablka červená kulatá,44.0
2018,Těžba a dobývání,35943,Rajská jablka červená kulatá,44.0
2018,"Kulturní, zábavní a rekreační činnosti",26762,Rajská jablka červená kulatá,44.0
2018,Zdravotní a sociální péče,31630,Rajská jablka červená kulatá,44.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Rajská jablka červená kulatá,44.0
2018,Zpracovatelský průmysl,31646,Rajská jablka červená kulatá,44.0
2018,Peněžnictví a pojišťovnictví,53340,Rajská jablka červená kulatá,44.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Rajská jablka červená kulatá,44.0
2018,Činnosti v oblasti nemovitostí,27060,Rajská jablka červená kulatá,44.0
2018,Stavebnictví,27822,Rajská jablka červená kulatá,44.0
2018,Informační a komunikační činnosti,55475,Rajská jablka červená kulatá,44.0
2018,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,28834,Rostlinný roztíratelný tuk,99.0
2018,Zpracovatelský průmysl,31646,Rostlinný roztíratelný tuk,99.0
2018,Peněžnictví a pojišťovnictví,53340,Rostlinný roztíratelný tuk,99.0
2018,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",45983,Rostlinný roztíratelný tuk,99.0
2018,Činnosti v oblasti nemovitostí,27060,Rostlinný roztíratelný tuk,99.0
2018,Stavebnictví,27822,Rostlinný roztíratelný tuk,99.0
2018,Informační a komunikační činnosti,55475,Rostlinný roztíratelný tuk,99.0
2018,Zásobování vodou; činnosti související s odpady a sanacemi,28272,Rostlinný roztíratelný tuk,99.0
2018,"Ubytování, stravování a pohostinství",18270,Rostlinný roztíratelný tuk,99.0
2018,"Zemědělství, lesnictví, rybářství",25115,Rostlinný roztíratelný tuk,99.0
2018,Ostatní činnosti,21250,Rostlinný roztíratelný tuk,99.0
2018,Veřejná správa a obrana; povinné sociální zabezpečení,35715,Rostlinný roztíratelný tuk,99.0
